seqName,region_final,clade,source
KY924963|pdm09|HA|SouthernAmerica|2016-04-22,Southern America,6B.1,GenBank
EPI_ISL_244245|pdm09|HA|SouthernAmerica|2016-08-10,Southern America,6B.1,GISAID
EPI_ISL_223219|pdm09|HA|SouthernAmerica|2016-01-08,Southern America,6B,GISAID
EPI_ISL_271348|pdm09|HA|SouthernAmerica|2016-02-16,Southern America,6B.1,GISAID
EPI_ISL_233510|pdm09|HA|SouthernAmerica|2016-03-24,Southern America,6B.1,GISAID
EPI_ISL_236223|pdm09|HA|SouthernAmerica|2016-06-14,Southern America,6B.1,GISAID
EPI_ISL_233061|pdm09|HA|SouthernAmerica|2016-07-19,Southern America,6B.1,GISAID
EPI_ISL_273792|pdm09|HA|SouthernAmerica|2017-05-09,Southern America,6B.1,GISAID
EPI_ISL_268463|pdm09|HA|SouthernAmerica|2017-02-22,Southern America,6B.1,GISAID
EPI_ISL_273794|pdm09|HA|SouthernAmerica|2017-05-09,Southern America,6B.1,GISAID
EPI_ISL_269785|pdm09|HA|SouthernAmerica|2017-06-06,Southern America,6B.1,GISAID
EPI_ISL_268422|pdm09|HA|SouthernAmerica|2017-04-26,Southern America,6B.1,GISAID
EPI_ISL_273790|pdm09|HA|SouthernAmerica|2017-05-17,Southern America,6B.1,GISAID
EPI_ISL_302838|pdm09|HA|SouthernAmerica|2017-12-28,Southern America,6B.1A,GISAID
EPI_ISL_281611|pdm09|HA|SouthernAmerica|2017-05-21,Southern America,6B.1,GISAID
EPI_ISL_281612|pdm09|HA|SouthernAmerica|2017-06-01,Southern America,6B.1,GISAID
EPI_ISL_273791|pdm09|HA|SouthernAmerica|2017-05-09,Southern America,6B.1,GISAID
EPI_ISL_300086|pdm09|HA|SouthernAmerica|2017-12-24,Southern America,6B.1A,GISAID
EPI_ISL_273797|pdm09|HA|SouthernAmerica|2017-02-27,Southern America,6B.1,GISAID
EPI_ISL_281610|pdm09|HA|SouthernAmerica|2017-05-31,Southern America,6B.1,GISAID
EPI_ISL_273784|pdm09|HA|SouthernAmerica|2017-06-05,Southern America,6B.1,GISAID
EPI_ISL_273297|pdm09|HA|SouthernAmerica|2017-06-26,Southern America,6B.1A.5,GISAID
EPI_ISL_300083|pdm09|HA|SouthernAmerica|2017-11-06,Southern America,6B.1A,GISAID
EPI_ISL_320245|pdm09|HA|SouthernAmerica|2018-02-07,Southern America,6B.1A,GISAID
EPI_ISL_347100|pdm09|HA|SouthernAmerica|2018-06-28,Southern America,6B.1A.5b,GISAID
EPI_ISL_319826|pdm09|HA|SouthernAmerica|2018-06-08,Southern America,6B.1A,GISAID
EPI_ISL_340400|pdm09|HA|SouthernAmerica|2018-03-12,Southern America,6B.1A,GISAID
EPI_ISL_319777|pdm09|HA|SouthernAmerica|2018-05-18,Southern America,6B.1A,GISAID
EPI_ISL_321298|pdm09|HA|SouthernAmerica|2018-07-11,Southern America,6B.1A.1,GISAID
EPI_ISL_321962|pdm09|HA|SouthernAmerica|2018-06-09,Southern America,6B.1A,GISAID
EPI_ISL_357920|pdm09|HA|SouthernAmerica|2018-11-23,Southern America,6B.1A.5,GISAID
EPI_ISL_326795|pdm09|HA|SouthernAmerica|2018-06-06,Southern America,6B.1A.5b,GISAID
EPI_ISL_312921|pdm09|HA|SouthernAmerica|2018-03-05,Southern America,6B.1A,GISAID
EPI_ISL_330872|pdm09|HA|SouthernAmerica|2018-08-03,Southern America,6B.1A.1,GISAID
EPI_ISL_319773|pdm09|HA|SouthernAmerica|2018-05-26,Southern America,6B.1A,GISAID
EPI_ISL_322250|pdm09|HA|SouthernAmerica|2018-03-22,Southern America,6B.1A.5,GISAID
EPI_ISL_329895|pdm09|HA|SouthernAmerica|2018-06-20,Southern America,6B.1A.1,GISAID
EPI_ISL_322227|pdm09|HA|SouthernAmerica|2018-05-05,Southern America,6B.1A.1,GISAID
EPI_ISL_330452|pdm09|HA|SouthernAmerica|2018-07-26,Southern America,6B.1A.1,GISAID
EPI_ISL_367521|pdm09|HA|SouthernAmerica|2019-05-15,Southern America,6B.1A.5b,GISAID
EPI_ISL_389398|pdm09|HA|SouthernAmerica|2019-04-24,Southern America,6B.1A.2,GISAID
EPI_ISL_342389|pdm09|HA|SouthernAmerica|2019-01-17,Southern America,6B.1A.1,GISAID
EPI_ISL_362262|pdm09|HA|SouthernAmerica|2019-03-29,Southern America,6B.1A.1,GISAID
EPI_ISL_381909|pdm09|HA|SouthernAmerica|2019-06-07,Southern America,6B.1A.5b,GISAID
EPI_ISL_390320|pdm09|HA|SouthernAmerica|2019-06-02,Southern America,6B.1A.5a,GISAID
EPI_ISL_381851|pdm09|HA|SouthernAmerica|2019-05-24,Southern America,6B.1A.5a,GISAID
EPI_ISL_421138|pdm09|HA|SouthernAmerica|2019-10-10,Southern America,6B.1A.5a,GISAID
EPI_ISL_367491|pdm09|HA|SouthernAmerica|2019-04-19,Southern America,6B.1A.5a,GISAID
EPI_ISL_391204|pdm09|HA|SouthernAmerica|2019-08-08,Southern America,6B.1A.5b,GISAID
EPI_ISL_377810|pdm09|HA|SouthernAmerica|2019-04-28,Southern America,6B.1A.5a,GISAID
EPI_ISL_342394|pdm09|HA|SouthernAmerica|2019-02-12,Southern America,6B.1A.1,GISAID
EPI_ISL_378007|pdm09|HA|SouthernAmerica|2019-04-24,Southern America,6B.1A.5a,GISAID
EPI_ISL_389384|pdm09|HA|SouthernAmerica|2019-03-29,Southern America,6B.1A.5b,GISAID
EPI_ISL_402568|pdm09|HA|SouthernAmerica|2019-11-20,Southern America,6B.1A.5a,GISAID
EPI_ISL_367514|pdm09|HA|SouthernAmerica|2019-05-22,Southern America,6B.1A.5a,GISAID
EPI_ISL_450531|pdm09|HA|SouthernAmerica|2020-03-16,Southern America,6B.1A.5b,GISAID
EPI_ISL_516157|pdm09|HA|SouthernAmerica|2020-03-18,Southern America,6B.1A.5b,GISAID
EPI_ISL_654789|pdm09|HA|SouthernAmerica|2020-02-26,Southern America,6B.1A.5a.2,GISAID
EPI_ISL_637243|pdm09|HA|SouthernAmerica|2020-01-08,Southern America,6B.1A.5a.1,GISAID
EPI_ISL_18054222|pdm09|HA|SouthernAmerica|2020-03-09,Southern America,6B.1A.5b,GISAID
EPI_ISL_18054244|pdm09|HA|SouthernAmerica|2020-03-23,Southern America,6B.1A.5b,GISAID
EPI_ISL_654779|pdm09|HA|SouthernAmerica|2020-03-11,Southern America,6B.1A.5a.2,GISAID
EPI_ISL_482909|pdm09|HA|SouthernAmerica|2020-01-31,Southern America,6B.1A.5a.2,GISAID
EPI_ISL_512119|pdm09|HA|SouthernAmerica|2020-02-13,Southern America,6B.1A.5a.1,GISAID
EPI_ISL_654778|pdm09|HA|SouthernAmerica|2020-03-22,Southern America,6B.1A.5a.2,GISAID
EPI_ISL_18054236|pdm09|HA|SouthernAmerica|2020-03-15,Southern America,6B.1A.5b,GISAID
EPI_ISL_584017|pdm09|HA|SouthernAmerica|2020-04-02,Southern America,6B.1A.5a.1,GISAID
EPI_ISL_6825404|pdm09|HA|SouthernAmerica|2020-02-04,Southern America,6B.1A.5b,GISAID
EPI_ISL_487485|pdm09|HA|SouthernAmerica|2020-02-07,Southern America,6B.1A.5a.1,GISAID
EPI_ISL_409162|pdm09|HA|SouthernAmerica|2019-12-31,Southern America,6B.1A.5a,GISAID
EPI_ISL_18054237|pdm09|HA|SouthernAmerica|2020-03-16,Southern America,6B.1A.5b,GISAID
EPI_ISL_8809154|pdm09|HA|SouthernAmerica|2021-09-20,Southern America,6B.1A.5a.1,GISAID
EPI_ISL_12241586|pdm09|HA|SouthernAmerica|2021-12-29,Southern America,6B.1A.5a.1,GISAID
EPI_ISL_16833162|pdm09|HA|SouthernAmerica|2022-12-11,Southern America,6B.1A.5a.1,GISAID
EPI_ISL_15807550|pdm09|HA|SouthernAmerica|2022-11-03,Southern America,6B.1A.5a.1,GISAID
EPI_ISL_16377252|pdm09|HA|SouthernAmerica|2022-10-23,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_16681640|pdm09|HA|SouthernAmerica|2022-09-28,Southern America,6B.1A.5a.1,GISAID
EPI_ISL_16200102|pdm09|HA|SouthernAmerica|2022-10-19,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_16755844|pdm09|HA|SouthernAmerica|2022-11-17,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_15807474|pdm09|HA|SouthernAmerica|2022-09-28,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_16744608|pdm09|HA|SouthernAmerica|2022-11-28,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_15807473|pdm09|HA|SouthernAmerica|2022-04-05,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_16200150|pdm09|HA|SouthernAmerica|2022-10-31,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_16200151|pdm09|HA|SouthernAmerica|2022-10-26,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_16954900|pdm09|HA|SouthernAmerica|2022-12-07,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_16833161|pdm09|HA|SouthernAmerica|2022-12-21,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_16681637|pdm09|HA|SouthernAmerica|2022-10-22,Southern America,6B.1A.5a.1,GISAID
EPI_ISL_16833164|pdm09|HA|SouthernAmerica|2022-12-05,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_16830561|pdm09|HA|SouthernAmerica|2022-12-24,Southern America,6B.1A.5a.2a.1,GISAID
EPI_ISL_146135|pdm09|HA|SouthernAsia|2011-09-23,Southern Asia,6,GISAID
EPI_ISL_103728|pdm09|HA|SouthernAsia|2011-10-20,Southern Asia,6,GISAID
EPI_ISL_134025|pdm09|HA|SouthernAsia|2012-12-25,Southern Asia,6C,GISAID
EPI_ISL_143619|pdm09|HA|SouthernAsia|2012-12-15,Southern Asia,6C,GISAID
EPI_ISL_133536|pdm09|HA|SouthernAsia|2012-12-22,Southern Asia,6C,GISAID
KX792326|pdm09|HA|SouthernAsia|2012-11-14,Southern Asia,6C,GenBank
KX792274|pdm09|HA|SouthernAsia|2012-03-05,Southern Asia,6,GenBank
EPI_ISL_150075|pdm09|HA|SouthernAsia|2012-09-09,Southern Asia,6B,GISAID
KX792296|pdm09|HA|SouthernAsia|2012-11-17,Southern Asia,6C,GenBank
KY381596|pdm09|HA|SouthernAsia|2012-11-17,Southern Asia,6B,GenBank
KX792279|pdm09|HA|SouthernAsia|2012-03-21,Southern Asia,6,GenBank
EPI_ISL_150085|pdm09|HA|SouthernAsia|2012-09-30,Southern Asia,6B,GISAID
EPI_ISL_135817|pdm09|HA|SouthernAsia|2012-11-26,Southern Asia,6C,GISAID
KX792309|pdm09|HA|SouthernAsia|2012-06-26,Southern Asia,6,GenBank
EPI_ISL_146129|pdm09|HA|SouthernAsia|2012-02-24,Southern Asia,6,GISAID
KX792293|pdm09|HA|SouthernAsia|2012-12-29,Southern Asia,6C,GenBank
KX792294|pdm09|HA|SouthernAsia|2012-10-08,Southern Asia,6C,GenBank
EPI_ISL_143650|pdm09|HA|SouthernAsia|2012-12-17,Southern Asia,6C,GISAID
EPI_ISL_150164|pdm09|HA|SouthernAsia|2013-09-07,Southern Asia,6B,GISAID
EPI_ISL_218367|pdm09|HA|SouthernAsia|2013-07-20,Southern Asia,6B,GISAID
EPI_ISL_218343|pdm09|HA|SouthernAsia|2013-08-22,Southern Asia,6B,GISAID
EPI_ISL_218383|pdm09|HA|SouthernAsia|2013-03-08,Southern Asia,6B,GISAID
EPI_ISL_150087|pdm09|HA|SouthernAsia|2013-03-03,Southern Asia,6C,GISAID
KP317294|pdm09|HA|SouthernAsia|2013-02-26,Southern Asia,6C,GenBank
EPI_ISL_218348|pdm09|HA|SouthernAsia|2013-03-20,Southern Asia,6C,GISAID
OP862090|pdm09|HA|SouthernAsia|2013-05-08,Southern Asia,6,GenBank
EPI_ISL_150086|pdm09|HA|SouthernAsia|2013-03-01,Southern Asia,6C,GISAID
OP862037|pdm09|HA|SouthernAsia|2013-04-01,Southern Asia,6B,GenBank
EPI_ISL_150092|pdm09|HA|SouthernAsia|2013-03-21,Southern Asia,6B,GISAID
EPI_ISL_143241|pdm09|HA|SouthernAsia|2013-03-13,Southern Asia,6B,GISAID
EPI_ISL_149703|pdm09|HA|SouthernAsia|2013-01-09,Southern Asia,6C,GISAID
EPI_ISL_218339|pdm09|HA|SouthernAsia|2013-03-16,Southern Asia,6C,GISAID
EPI_ISL_218344|pdm09|HA|SouthernAsia|2013-01-14,Southern Asia,6,GISAID
EPI_ISL_218374|pdm09|HA|SouthernAsia|2013-10-07,Southern Asia,6B,GISAID
EPI_ISL_174964|pdm09|HA|SouthernAsia|2014-11-12,Southern Asia,6B,GISAID
OP862041|pdm09|HA|SouthernAsia|2014-03-14,Southern Asia,6B,GenBank
EPI_ISL_165752|pdm09|HA|SouthernAsia|2014-03-30,Southern Asia,6B,GISAID
KY328750|pdm09|HA|SouthernAsia|2014-01-25,Southern Asia,6B,GenBank
EPI_ISL_165753|pdm09|HA|SouthernAsia|2014-03-30,Southern Asia,6B,GISAID
KT924263|pdm09|HA|SouthernAsia|2014-12-02,Southern Asia,6C,GenBank
EPI_ISL_174815|pdm09|HA|SouthernAsia|2014-04-11,Southern Asia,6B,GISAID
EPI_ISL_218420|pdm09|HA|SouthernAsia|2014-06-18,Southern Asia,6B,GISAID
KY328751|pdm09|HA|SouthernAsia|2014-05-05,Southern Asia,6B,GenBank
EPI_ISL_165751|pdm09|HA|SouthernAsia|2014-04-03,Southern Asia,6B,GISAID
KY328759|pdm09|HA|SouthernAsia|2014-02-22,Southern Asia,6B,GenBank
KY888151|pdm09|HA|SouthernAsia|2014-06-09,Southern Asia,6B,GenBank
KY328756|pdm09|HA|SouthernAsia|2014-06-11,Southern Asia,6B,GenBank
EPI_ISL_174818|pdm09|HA|SouthernAsia|2014-06-29,Southern Asia,6B,GISAID
KX571064|pdm09|HA|SouthernAsia|2014-11-25,Southern Asia,6C,GenBank
EPI_ISL_165758|pdm09|HA|SouthernAsia|2014-04-09,Southern Asia,6B,GISAID
KX792335|pdm09|HA|SouthernAsia|2015-02-02,Southern Asia,6B,GenBank
EPI_ISL_188588|pdm09|HA|SouthernAsia|2015-03-16,Southern Asia,6B,GISAID
OP862081|pdm09|HA|SouthernAsia|2015-02-25,Southern Asia,6B,GenBank
EPI_ISL_206512|pdm09|HA|SouthernAsia|2015-10-17,Southern Asia,6B,GISAID
KX792370|pdm09|HA|SouthernAsia|2015-01-09,Southern Asia,6B,GenBank
KX792339|pdm09|HA|SouthernAsia|2015-02-09,Southern Asia,6B,GenBank
KT936482|pdm09|HA|SouthernAsia|2015-02-18,Southern Asia,6B,GenBank
OP862105|pdm09|HA|SouthernAsia|2015-04-05,Southern Asia,6B,GenBank
KT369722|pdm09|HA|SouthernAsia|2015-02-20,Southern Asia,6B,GenBank
EPI_ISL_188611|pdm09|HA|SouthernAsia|2015-04-06,Southern Asia,6B,GISAID
EPI_ISL_192624|pdm09|HA|SouthernAsia|2015-05-17,Southern Asia,6B,GISAID
KU242425|pdm09|HA|SouthernAsia|2015-11-03,Southern Asia,6B.1,GenBank
MG230345|pdm09|HA|SouthernAsia|2015-11-16,Southern Asia,6B.1,GenBank
EPI_ISL_224289|pdm09|HA|SouthernAsia|2015-09-01,Southern Asia,6B.1,GISAID
EPI_ISL_220979|pdm09|HA|SouthernAsia|2015-02-03,Southern Asia,6B,GISAID
EPI_ISL_192646|pdm09|HA|SouthernAsia|2015-05-07,Southern Asia,6B,GISAID
MF564207|pdm09|HA|SouthernAsia|2016-06-27,Southern Asia,6B,GenBank
EPI_ISL_234639|pdm09|HA|SouthernAsia|2016-02-14,Southern Asia,6B.1,GISAID
MG230414|pdm09|HA|SouthernAsia|2016-01-16,Southern Asia,6B.1,GenBank
EPI_ISL_253216|pdm09|HA|SouthernAsia|2016-10-26,Southern Asia,6B.1,GISAID
MF564210|pdm09|HA|SouthernAsia|2016-07-06,Southern Asia,6B,GenBank
EPI_ISL_235549|pdm09|HA|SouthernAsia|2016-01-25,Southern Asia,6B,GISAID
EPI_ISL_261831|pdm09|HA|SouthernAsia|2016-12-17,Southern Asia,6B.1,GISAID
MG230417|pdm09|HA|SouthernAsia|2016-01-20,Southern Asia,6B.1,GenBank
EPI_ISL_233516|pdm09|HA|SouthernAsia|2016-03-18,Southern Asia,6B.1,GISAID
MG230398|pdm09|HA|SouthernAsia|2016-01-05,Southern Asia,6B.1,GenBank
MF319595|pdm09|HA|SouthernAsia|2016-02-18,Southern Asia,6B.1,GenBank
EPI_ISL_232635|pdm09|HA|SouthernAsia|2016-01-06,Southern Asia,6B.1,GISAID
MG230408|pdm09|HA|SouthernAsia|2016-01-10,Southern Asia,6B.1,GenBank
MF564208|pdm09|HA|SouthernAsia|2016-07-13,Southern Asia,6B,GenBank
MG230432|pdm09|HA|SouthernAsia|2016-01-19,Southern Asia,6B.1,GenBank
MG230404|pdm09|HA|SouthernAsia|2016-01-06,Southern Asia,6B.1,GenBank
EPI_ISL_268465|pdm09|HA|SouthernAsia|2017-04-26,Southern Asia,6B.1,GISAID
EPI_ISL_291947|pdm09|HA|SouthernAsia|2017-09-08,Southern Asia,6B.1A,GISAID
MF510837|pdm09|HA|SouthernAsia|2017-03-28,Southern Asia,6B.1,GenBank
MH211392|pdm09|HA|SouthernAsia|2017-09-16,Southern Asia,6B.1A,GenBank
MF319589|pdm09|HA|SouthernAsia|2017-02-10,Southern Asia,6B.1,GenBank
EPI_ISL_302853|pdm09|HA|SouthernAsia|2017-12-26,Southern Asia,6B.1A,GISAID
EPI_ISL_282760|pdm09|HA|SouthernAsia|2017-08-09,Southern Asia,6B.1,GISAID
MF319579|pdm09|HA|SouthernAsia|2017-03-27,Southern Asia,6B.1,GenBank
MH229485|pdm09|HA|SouthernAsia|2017-07-05,Southern Asia,6B.1A,GenBank
EPI_ISL_379624|pdm09|HA|SouthernAsia|2017-08-07,Southern Asia,6B.1A,GISAID
EPI_ISL_281600|pdm09|HA|SouthernAsia|2017-05-09,Southern Asia,6B.1A,GISAID
EPI_ISL_262701|pdm09|HA|SouthernAsia|2017-03-13,Southern Asia,6B.1,GISAID
EPI_ISL_269951|pdm09|HA|SouthernAsia|2017-04-15,Southern Asia,6B.1,GISAID
MH211423|pdm09|HA|SouthernAsia|2017-12-20,Southern Asia,6B.1A,GenBank
EPI_ISL_275645|pdm09|HA|SouthernAsia|2017-06-19,Southern Asia,6B.1,GISAID
MH211232|pdm09|HA|SouthernAsia|2017-09-10,Southern Asia,6B.1A,GenBank
EPI_ISL_333482|pdm09|HA|SouthernAsia|2018-09-04,Southern Asia,6B.1A.6,GISAID
EPI_ISL_330834|pdm09|HA|SouthernAsia|2018-05-12,Southern Asia,6B.1A.5,GISAID
EPI_ISL_302847|pdm09|HA|SouthernAsia|2018-01-05,Southern Asia,6B.1A,GISAID
EPI_ISL_333568|pdm09|HA|SouthernAsia|2018-09-08,Southern Asia,6B.1A.6,GISAID
EPI_ISL_330421|pdm09|HA|SouthernAsia|2018-06-27,Southern Asia,6B.1A.6,GISAID
EPI_ISL_330408|pdm09|HA|SouthernAsia|2018-06-02,Southern Asia,6B.1A.6,GISAID
EPI_ISL_321980|pdm09|HA|SouthernAsia|2018-04-09,Southern Asia,6B.1A.1,GISAID
EPI_ISL_333028|pdm09|HA|SouthernAsia|2018-07-30,Southern Asia,6B.1A.6,GISAID
EPI_ISL_336809|pdm09|HA|SouthernAsia|2018-09-15,Southern Asia,6B.1A.6,GISAID
EPI_ISL_312975|pdm09|HA|SouthernAsia|2018-01-23,Southern Asia,6B.1A.5,GISAID
EPI_ISL_348008|pdm09|HA|SouthernAsia|2018-09-06,Southern Asia,6B.1A.6,GISAID
EPI_ISL_313602|pdm09|HA|SouthernAsia|2018-03-05,Southern Asia,6B.1A,GISAID
EPI_ISL_302845|pdm09|HA|SouthernAsia|2018-01-11,Southern Asia,6B.1A,GISAID
EPI_ISL_330447|pdm09|HA|SouthernAsia|2018-07-24,Southern Asia,6B.1A,GISAID
EPI_ISL_330378|pdm09|HA|SouthernAsia|2018-02-07,Southern Asia,6B.1A.6,GISAID
MK920210|pdm09|HA|SouthernAsia|2018-10-20,Southern Asia,6B.1A.7,GenBank
EPI_ISL_365869|pdm09|HA|SouthernAsia|2019-03-29,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_377787|pdm09|HA|SouthernAsia|2019-05-19,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_365889|pdm09|HA|SouthernAsia|2019-04-09,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_400067|pdm09|HA|SouthernAsia|2019-04-28,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_395466|pdm09|HA|SouthernAsia|2019-07-24,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_395168|pdm09|HA|SouthernAsia|2019-07-07,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_365881|pdm09|HA|SouthernAsia|2019-04-03,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_377957|pdm09|HA|SouthernAsia|2019-04-08,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_406137|pdm09|HA|SouthernAsia|2019-11-12,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_366019|pdm09|HA|SouthernAsia|2019-04-17,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_365894|pdm09|HA|SouthernAsia|2019-04-06,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_419341|pdm09|HA|SouthernAsia|2019-01-10,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_395158|pdm09|HA|SouthernAsia|2019-07-09,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_395467|pdm09|HA|SouthernAsia|2019-07-25,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_391238|pdm09|HA|SouthernAsia|2019-02-21,Southern Asia,6B.1A.6,GISAID
EPI_ISL_365964|pdm09|HA|SouthernAsia|2019-05-06,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_576096|pdm09|HA|SouthernAsia|2020-02-13,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_2483463|pdm09|HA|SouthernAsia|2020-02-02,Southern Asia,6B.1A.5a.1,GISAID
EPI_ISL_534038|pdm09|HA|SouthernAsia|2020-01-23,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_639707|pdm09|HA|SouthernAsia|2020-02-03,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_584033|pdm09|HA|SouthernAsia|2020-01-16,Southern Asia,6B.1A.5a.1,GISAID
EPI_ISL_794633|pdm09|HA|SouthernAsia|2020-01-25,Southern Asia,6B.1A.5a.1,GISAID
EPI_ISL_576099|pdm09|HA|SouthernAsia|2020-02-04,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_637251|pdm09|HA|SouthernAsia|2020-01-03,Southern Asia,6B.1A.5a.1,GISAID
EPI_ISL_534091|pdm09|HA|SouthernAsia|2020-01-31,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_965119|pdm09|HA|SouthernAsia|2020-03-30,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_584028|pdm09|HA|SouthernAsia|2020-01-27,Southern Asia,6B.1A.5a.1,GISAID
EPI_ISL_965120|pdm09|HA|SouthernAsia|2020-04-04,Southern Asia,6B.1A.5a.1,GISAID
EPI_ISL_534081|pdm09|HA|SouthernAsia|2020-01-30,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_534046|pdm09|HA|SouthernAsia|2020-01-30,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_412112|pdm09|HA|SouthernAsia|2020-01-08,Southern Asia,6B.1A.5a,GISAID
EPI_ISL_576098|pdm09|HA|SouthernAsia|2020-02-09,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_9525927|pdm09|HA|SouthernAsia|2021-10-17,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_9346245|pdm09|HA|SouthernAsia|2021-10-11,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_9346235|pdm09|HA|SouthernAsia|2021-09-19,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_9525807|pdm09|HA|SouthernAsia|2021-09-28,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_9346241|pdm09|HA|SouthernAsia|2021-10-10,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_5978864|pdm09|HA|SouthernAsia|2021-09-10,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_5978835|pdm09|HA|SouthernAsia|2021-09-11,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_5978775|pdm09|HA|SouthernAsia|2021-08-23,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_9346225|pdm09|HA|SouthernAsia|2021-10-09,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_3382428|pdm09|HA|SouthernAsia|2021-06-25,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_3381431|pdm09|HA|SouthernAsia|2021-06-14,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_2483466|pdm09|HA|SouthernAsia|2021-04-27,Southern Asia,6B.1A.5a.1,GISAID
EPI_ISL_3376996|pdm09|HA|SouthernAsia|2021-07-07,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_9525983|pdm09|HA|SouthernAsia|2021-10-02,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_3376886|pdm09|HA|SouthernAsia|2021-05-04,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_9346223|pdm09|HA|SouthernAsia|2021-09-29,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_12709107|pdm09|HA|SouthernAsia|2022-03-29,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16979980|pdm09|HA|SouthernAsia|2022-02-06,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_12709126|pdm09|HA|SouthernAsia|2022-02-25,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_14860946|pdm09|HA|SouthernAsia|2022-07-11,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_15393498|pdm09|HA|SouthernAsia|2022-09-03,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_17389729|pdm09|HA|SouthernAsia|2022-09-11,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_17805947|pdm09|HA|SouthernAsia|2022-09-15,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_17805975|pdm09|HA|SouthernAsia|2022-08-13,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_14860942|pdm09|HA|SouthernAsia|2022-07-11,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_14836406|pdm09|HA|SouthernAsia|2022-06-28,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_17805962|pdm09|HA|SouthernAsia|2022-09-18,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_16970329|pdm09|HA|SouthernAsia|2022-12-08,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_15393496|pdm09|HA|SouthernAsia|2022-08-28,Southern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_17805939|pdm09|HA|SouthernAsia|2022-08-08,Southern Asia,6B.1A.5a.2,GISAID
EPI_ISL_14883643|pdm09|HA|SouthernAsia|2022-08-03,Southern Asia,6B.1A.5a.2a,GISAID
KM213277|pdm09|HA|WesternAsia|2012-11-23,Western Asia,6,GenBank
KM213287|pdm09|HA|WesternAsia|2012-12-27,Western Asia,6C,GenBank
EPI_ISL_136338|pdm09|HA|WesternAsia|2012-12-12,Western Asia,6C,GISAID
